product_id,product_category,region,current_price,demand_forecast,inventory_level,manufacturing_cost,supply_chain_cost,profit_margin,optimization_result,production_time,inventory_turnover,order_lead_time,supply_chain_risk
905969,Automotive,South America,613.81,5297,106,1194.05,586.95,-1167.19,Unchanged,2.03,1.08,22.39,Low
666822,Automotive,North America,4471.56,3397,3693,2764.5,1961.46,-254.4,Unchanged,4.23,2.22,6.66,High
144092,Industrial,Asia-Pacific,4038.13,3904,1219,768.17,1152.04,2117.92,Improved,9.47,2.63,20.6,Medium
846954,Automotive,South America,171.79,1764,4393,2741.39,1381.23,-3950.83,Unchanged,2.79,2.01,17.24,Low
366369,Automotive,South America,1562.06,6769,3447,1620.11,582.42,-640.47,Unchanged,4.08,4.55,27.86,High
404360,Consumer Goods,Asia-Pacific,3867.42,7425,2001,1201.15,1087.87,1578.4,Improved,6.99,0.98,13.83,High
883412,Energy and Building Technology,Europe,490.08,1861,4107,1264.44,1072.03,-1846.39,Unchanged,7.65,2.59,8.07,High
521946,Energy and Building Technology,Asia-Pacific,4650.89,1238,813,2158.64,283.4,2208.85,Improved,4.07,3.29,16.3,Low
268616,Automotive,Europe,4805.26,3527,1577,2629.87,1514.76,660.63,Improved,6.73,4.39,3.27,High
625431,Automotive,North America,1642.95,4391,4520,777.74,1239.54,-374.33,Unchanged,5.93,0.61,3.64,High
263572,Industrial,Asia-Pacific,2578.08,4162,468,2518.39,346.65,-286.96,Unchanged,4.77,4.24,22.01,Medium
864407,Consumer Goods,Asia-Pacific,3848.53,6869,1036,515.67,1394.18,1938.68,Improved,3.87,2.18,2.55,High
901946,Industrial,South America,4921.11,7366,1790,2461.31,1760.07,699.73,Improved,1.52,4.48,15.68,Medium
753277,Consumer Goods,North America,3721.81,9370,2630,1035.37,1519.92,1166.52,Improved,7.01,3.77,3.09,High
868493,Energy and Building Technology,Europe,211.6,6666,797,2236.27,1124.99,-3149.66,Unchanged,4.83,4.54,18.01,High
223113,Automotive,Europe,252.62,9308,1273,2401.27,494.98,-2643.63,Unchanged,2.29,3.93,12.32,Low
531301,Automotive,Africa,1688.91,5127,4931,2527.92,1883.78,-2722.79,Unchanged,8.58,3.94,18.46,Low
519632,Consumer Goods,Asia-Pacific,1315.13,4985,802,2537.8,1742.79,-2965.46,Unchanged,6.63,1.87,3.88,Medium
277623,Energy and Building Technology,South America,2141.86,3112,2282,1644.81,1633.4,-1136.35,Unchanged,5.39,2.42,24.59,Low
809101,Energy and Building Technology,Asia-Pacific,4344.98,7764,1574,1954.76,1885.87,504.35,Improved,1.96,3.87,29.26,High
384622,Energy and Building Technology,Africa,1841.83,3100,1501,1091.09,1765.41,-1014.67,Unchanged,1.38,1.88,16.52,Medium
889782,Industrial,North America,3226.01,6299,4849,2641.71,1780.62,-1196.32,Unchanged,1.42,1.98,27.14,High
313992,Energy and Building Technology,Asia-Pacific,1777.34,2237,3363,2867.02,378.27,-1467.95,Unchanged,2.83,2.01,15.54,Medium
725379,Consumer Goods,North America,1433.55,8537,1519,560.09,293.13,580.33,Improved,4.17,4.22,1.17,Low
828146,Energy and Building Technology,Europe,2980.78,9919,323,2032.54,155.93,792.31,Improved,1.88,4.1,21.06,Medium
621410,Industrial,Europe,1869.43,8347,2445,176.45,1006.39,686.59,Improved,3.19,3.37,23.96,High
903107,Consumer Goods,North America,4515.73,9769,1146,2047.25,351.74,2116.74,Improved,6.87,3.2,26.62,High
898034,Industrial,North America,3821.14,4575,4570,2056.47,1949.4,-184.73,Unchanged,7.52,3.5,27.32,High
951470,Industrial,Africa,1460.91,5156,3895,2113.16,439.17,-1091.42,Unchanged,9.7,1.94,1.62,High
798058,Consumer Goods,North America,1342.22,5224,3870,1106.73,508.21,-272.72,Unchanged,4.34,2.25,12.01,High
870518,Industrial,Africa,2096.39,2809,4111,1786.07,736.15,-425.83,Unchanged,5.66,3.71,14.97,Low
553105,Automotive,Asia-Pacific,1757.0,3589,4980,1471.25,1324.6,-1038.85,Unchanged,7.65,4.41,28.11,Low
680402,Industrial,North America,4210.74,1280,1880,2521.35,404.27,1285.12,Improved,2.29,4.32,22.8,Medium
572909,Automotive,Asia-Pacific,294.33,2210,971,2745.33,675.79,-3126.79,Unchanged,6.37,4.41,28.64,Low
943041,Automotive,North America,729.06,6739,1147,2129.59,1288.15,-2688.68,Unchanged,8.45,3.9,11.96,High
277647,Energy and Building Technology,North America,3800.49,2300,2126,1344.39,204.37,2251.73,Improved,8.93,1.51,2.39,Low
833840,Consumer Goods,North America,4174.95,8832,110,887.1,51.09,3236.76,Improved,2.17,0.51,1.73,High
210260,Consumer Goods,South America,601.31,2888,3601,790.34,160.04,-349.07,Unchanged,8.62,2.68,19.14,High
427236,Automotive,North America,3171.02,3304,3640,2716.15,246.85,208.02,Improved,1.32,4.44,19.55,High
721288,Energy and Building Technology,Africa,2651.67,8484,4213,2004.85,1286.24,-639.42,Unchanged,5.64,3.96,29.71,Medium
596238,Automotive,Europe,3065.44,9133,3144,102.8,1147.72,1814.92,Improved,8.33,2.52,9.28,High
335608,Automotive,North America,1136.18,2858,334,2581.15,792.98,-2237.95,Unchanged,6.98,4.17,28.51,High
892820,Industrial,South America,1388.07,4831,4526,2074.3,1746.53,-2432.76,Unchanged,4.35,3.51,9.01,High
511865,Automotive,North America,4523.46,8022,4247,2185.44,567.08,1770.94,Improved,7.79,0.61,2.69,Low
261676,Industrial,Africa,2487.01,4663,3519,1479.46,1189.23,-181.68,Unchanged,5.05,3.59,1.3,High
211320,Energy and Building Technology,North America,2005.48,9645,1252,762.91,1788.26,-545.69,Unchanged,4.45,1.99,5.73,Medium
934473,Energy and Building Technology,Europe,1391.3,4125,3437,1772.47,1643.52,-2024.69,Unchanged,2.93,3.89,16.84,Low
806711,Industrial,North America,4808.71,6918,2107,2855.81,1755.05,197.85,Improved,1.04,4.4,28.16,Medium
921171,Industrial,North America,4340.77,6201,2054,2207.83,893.47,1239.47,Improved,5.42,2.65,15.79,High
834541,Automotive,Europe,2499.0,3299,4468,1166.5,1608.63,-276.13,Unchanged,4.22,2.77,29.5,Low
679253,Consumer Goods,Africa,2876.85,9798,2478,1378.43,248.47,1249.95,Improved,5.0,1.62,15.28,Medium
987719,Consumer Goods,South America,4343.38,6760,4240,1184.44,1592.58,1566.36,Improved,3.0,1.71,28.62,High
515975,Energy and Building Technology,Europe,700.87,4938,1909,2325.29,973.89,-2598.31,Unchanged,8.75,4.07,21.69,Low
305749,Automotive,Africa,446.01,5042,2416,1078.53,1388.68,-2021.2,Unchanged,9.32,4.83,1.77,Medium
725934,Industrial,Africa,3416.26,6726,4210,1631.1,684.54,1100.62,Improved,3.3,4.23,7.21,High
328066,Energy and Building Technology,Asia-Pacific,4652.42,3184,4459,1505.37,733.85,2413.2,Improved,5.63,1.92,15.96,Low
891018,Industrial,Asia-Pacific,952.54,2788,3528,155.32,1446.97,-649.75,Unchanged,9.23,1.3,7.18,High
676707,Industrial,Africa,415.35,9444,2301,706.84,1830.68,-2122.17,Unchanged,1.3,4.67,26.39,Medium
176619,Energy and Building Technology,South America,1198.51,8846,2006,1410.33,751.17,-962.99,Unchanged,3.9,1.58,14.01,High
371996,Industrial,Asia-Pacific,2489.57,1077,1623,352.19,285.57,1851.81,Improved,3.05,4.49,6.09,High
325947,Consumer Goods,South America,2095.0,4502,4702,196.56,533.34,1365.1,Improved,2.65,1.12,22.36,High
202933,Energy and Building Technology,North America,2892.15,8549,1367,1748.39,1824.0,-680.24,Unchanged,4.05,0.62,4.72,High
675460,Energy and Building Technology,North America,231.92,3449,2193,1722.39,1822.18,-3312.65,Unchanged,1.71,3.61,21.71,Low
182821,Industrial,Asia-Pacific,3593.04,6413,2400,1410.48,150.34,2032.22,Improved,3.18,4.59,29.17,Medium
494697,Automotive,Europe,3390.21,2609,1872,447.99,1544.2,1398.02,Improved,9.59,4.42,20.65,Medium
967158,Energy and Building Technology,Asia-Pacific,774.9,7138,1122,79.08,1573.72,-877.9,Unchanged,8.34,2.37,14.42,High
674753,Energy and Building Technology,North America,534.31,2548,3524,1259.68,1609.4,-2334.77,Unchanged,8.69,3.5,22.61,High
501506,Automotive,South America,2009.08,6291,4200,1108.89,1942.66,-1042.47,Unchanged,8.82,3.36,6.96,High
156177,Energy and Building Technology,Asia-Pacific,3052.56,9388,1167,217.95,1373.41,1461.2,Improved,4.52,4.36,14.64,Low
582672,Automotive,South America,4544.2,8627,3337,2176.31,1440.99,926.9,Improved,2.26,0.59,20.6,High
967339,Energy and Building Technology,South America,550.51,9790,315,72.71,658.38,-180.58,Unchanged,6.84,0.6,15.26,Medium
314790,Energy and Building Technology,Asia-Pacific,3615.87,1753,877,506.42,1814.39,1295.06,Improved,2.05,4.82,17.96,Medium
148422,Energy and Building Technology,Africa,4715.03,3020,1113,1013.36,1562.68,2138.99,Improved,2.91,3.11,28.23,Medium
623774,Consumer Goods,South America,2021.84,7735,3561,1417.8,1255.7,-651.66,Unchanged,6.11,3.53,17.41,High
664354,Energy and Building Technology,Asia-Pacific,4067.28,6365,3089,597.83,679.09,2790.36,Improved,2.06,2.93,3.69,Medium
247755,Industrial,North America,1307.82,1623,4575,744.22,293.52,270.08,Improved,1.17,4.91,25.27,Medium
151549,Industrial,North America,101.88,1569,971,2758.45,746.25,-3402.82,Unchanged,8.12,2.04,24.91,Medium
630609,Automotive,North America,3734.71,9389,2332,2263.26,1927.15,-455.7,Unchanged,7.34,4.38,24.37,Medium
809022,Consumer Goods,Europe,3147.35,3427,406,128.56,632.33,2386.46,Improved,2.45,1.66,17.12,Medium
575975,Energy and Building Technology,North America,2170.24,5784,1873,673.2,1408.77,88.27,Improved,3.34,3.06,25.33,High
631288,Consumer Goods,Asia-Pacific,4162.75,4468,2922,2254.16,1378.62,529.97,Improved,5.54,4.42,2.4,Medium
428956,Consumer Goods,Europe,1992.82,5660,1759,495.8,140.97,1356.05,Improved,7.03,2.24,14.8,Medium
182441,Automotive,Europe,4314.15,3485,3722,402.57,862.41,3049.17,Improved,4.6,3.23,5.51,High
252984,Energy and Building Technology,North America,2539.29,2994,2471,1121.22,1021.08,396.99,Improved,1.92,4.17,27.28,High
594917,Industrial,North America,182.16,8989,3517,2763.65,1106.27,-3687.76,Unchanged,4.47,2.82,23.67,High
455856,Energy and Building Technology,Asia-Pacific,1067.64,1070,2688,576.04,1867.7,-1376.1,Unchanged,6.05,3.92,29.17,Medium
213785,Industrial,Asia-Pacific,4840.64,8144,2422,2450.14,512.12,1878.38,Improved,6.39,4.05,13.45,High
626489,Automotive,North America,2510.89,5039,1992,206.32,1540.85,763.72,Improved,7.48,2.81,8.33,Medium
328256,Industrial,North America,2398.41,7706,846,182.72,1684.75,530.94,Improved,2.16,3.96,16.46,Low
208976,Automotive,Asia-Pacific,3748.89,9348,710,416.12,286.75,3046.02,Improved,9.09,4.08,12.5,Low
468382,Industrial,Europe,4927.6,8406,4639,2912.46,1921.59,93.55,Improved,7.91,2.67,4.43,High
835177,Automotive,Europe,2201.93,4079,3862,2160.21,1420.99,-1379.27,Unchanged,3.42,1.68,5.37,Low
978981,Automotive,Europe,1074.91,8227,1624,2946.33,303.39,-2174.81,Unchanged,9.83,3.87,14.63,Low
312852,Automotive,Europe,3992.43,8092,4651,2637.95,1719.13,-364.65,Unchanged,9.79,4.03,24.36,High
735008,Consumer Goods,North America,3338.45,6947,3072,1054.39,423.49,1860.57,Improved,8.67,1.85,3.75,Low
240854,Energy and Building Technology,Asia-Pacific,797.06,9172,1837,2299.55,736.26,-2238.75,Unchanged,8.44,2.26,8.45,Low
411106,Industrial,Africa,1126.43,6799,2489,540.19,1916.5,-1330.26,Unchanged,4.89,3.23,7.01,Low
135726,Consumer Goods,Africa,233.51,7078,509,1583.24,811.74,-2161.47,Unchanged,4.42,3.17,8.29,High
345155,Industrial,Asia-Pacific,3237.04,8226,3102,2959.53,1784.01,-1506.5,Unchanged,8.35,2.68,17.4,Medium
110344,Consumer Goods,South America,3408.32,4828,4616,2536.42,1523.41,-651.51,Unchanged,6.2,1.99,13.54,Low
216772,Consumer Goods,Africa,1856.63,7458,2304,681.3,40.96,1134.37,Improved,9.68,4.15,14.21,Medium
141472,Industrial,North America,1103.3,5307,2901,1562.84,524.82,-984.36,Unchanged,2.08,1.34,25.87,Medium
227649,Energy and Building Technology,Africa,3615.5,8002,867,2435.0,563.23,617.27,Improved,3.62,4.98,23.23,High
453839,Industrial,Europe,2033.15,6967,4460,1623.05,1597.28,-1187.18,Unchanged,3.01,3.43,11.16,Low
898109,Industrial,Europe,3573.78,1471,4935,1542.14,1954.8,76.84,Improved,8.46,4.97,14.26,Medium
435697,Industrial,Europe,182.25,6714,3832,1595.01,1444.72,-2857.48,Unchanged,2.84,4.66,27.86,Low
167813,Consumer Goods,North America,1665.57,6138,4390,1814.16,1278.46,-1427.05,Unchanged,8.82,2.45,29.19,Medium
457910,Energy and Building Technology,Asia-Pacific,1961.12,4781,1075,786.85,694.25,480.02,Improved,7.18,4.2,27.41,Medium
295446,Consumer Goods,Asia-Pacific,1932.55,2398,2437,981.58,1740.17,-789.2,Unchanged,6.78,4.01,27.59,Medium
476655,Energy and Building Technology,South America,4486.68,3002,1270,1093.19,1481.91,1911.58,Improved,2.86,2.73,29.49,Low
515521,Energy and Building Technology,Europe,615.29,1106,673,2899.75,1076.76,-3361.22,Unchanged,2.13,2.82,3.74,High
936361,Industrial,Asia-Pacific,108.73,6482,2528,1411.18,89.27,-1391.72,Unchanged,2.16,3.62,7.05,Medium
636994,Industrial,North America,2536.8,5534,3226,734.19,1377.57,425.04,Improved,2.01,2.21,27.95,Low
624391,Industrial,Europe,3351.71,7484,3296,805.67,674.63,1871.41,Improved,8.11,4.05,2.73,Low
909484,Consumer Goods,Europe,4613.97,7811,3138,780.93,908.26,2924.78,Improved,8.17,3.09,20.01,High
153013,Automotive,South America,4554.25,6450,1171,2400.72,208.07,1945.46,Improved,2.56,1.61,29.39,Medium
227339,Automotive,Africa,1750.47,3573,1182,1030.17,1086.8,-366.5,Unchanged,5.49,4.39,25.97,Medium
600831,Energy and Building Technology,Africa,2094.49,7420,2273,577.74,1343.79,172.96,Improved,8.77,4.94,19.94,Low
307163,Automotive,Europe,3339.35,8470,3814,1191.89,46.74,2100.72,Improved,5.2,4.33,5.8,Low
161393,Energy and Building Technology,Europe,3465.52,3732,2045,2781.16,72.65,611.71,Improved,2.48,3.62,19.97,Medium
850461,Industrial,South America,2341.89,4296,1122,1057.54,1358.71,-74.36,Unchanged,7.72,1.52,14.26,High
432740,Automotive,Asia-Pacific,3492.61,7721,521,1361.66,1959.85,171.1,Improved,5.06,4.16,10.39,Low
955259,Automotive,Africa,4492.51,5540,3349,2790.19,521.27,1181.05,Improved,2.07,3.0,23.87,Medium
941591,Automotive,Asia-Pacific,1853.05,1900,1658,1628.26,1381.36,-1156.57,Unchanged,1.39,4.22,21.06,High
505696,Automotive,Asia-Pacific,4159.0,6468,962,585.68,187.96,3385.36,Improved,4.45,4.03,17.51,High
307051,Consumer Goods,Africa,4744.93,1404,4040,1774.98,565.12,2404.83,Improved,2.08,2.7,1.49,High
851128,Consumer Goods,South America,1987.98,7000,559,1628.53,686.56,-327.11,Unchanged,3.36,4.17,8.85,Medium
759458,Automotive,South America,417.02,8767,4147,550.29,981.32,-1114.59,Unchanged,2.94,1.93,11.87,Low
748187,Industrial,South America,1162.73,1141,717,349.32,281.44,531.97,Improved,4.22,4.32,24.18,High
431893,Industrial,South America,3417.14,5488,1325,1641.85,1413.63,361.66,Improved,6.66,1.64,25.04,High
584332,Energy and Building Technology,South America,3593.07,5146,4823,197.03,1971.59,1424.45,Improved,7.58,4.7,23.85,Low
188981,Industrial,Africa,221.95,2939,2370,2243.96,1382.52,-3404.53,Unchanged,3.71,0.77,25.61,Low
406377,Industrial,Europe,2207.16,1511,4622,360.46,1825.08,21.62,Improved,5.92,3.16,23.44,High
669084,Consumer Goods,Asia-Pacific,1120.78,4401,1544,2243.77,1083.11,-2206.1,Unchanged,8.63,0.9,23.14,Medium
297661,Energy and Building Technology,Europe,3300.5,5201,1963,1062.23,541.72,1696.55,Improved,2.6,4.65,20.55,Low
893555,Automotive,Asia-Pacific,2519.54,1341,1841,298.7,474.62,1746.22,Improved,4.18,3.05,28.68,Low
348698,Energy and Building Technology,Asia-Pacific,245.48,6793,118,1451.61,1405.32,-2611.45,Unchanged,2.42,3.43,2.48,Low
658812,Energy and Building Technology,Asia-Pacific,3781.07,9284,1166,764.4,155.71,2860.96,Improved,6.85,1.14,24.05,Medium
940360,Industrial,Europe,1577.84,9087,3446,1555.62,516.69,-494.47,Unchanged,1.06,1.53,21.86,High
513071,Consumer Goods,North America,3924.96,5736,4456,1963.2,1339.72,622.04,Improved,4.99,1.75,12.84,High
204785,Automotive,North America,1010.95,2706,2432,2105.21,572.66,-1666.92,Unchanged,8.03,3.94,28.38,High
828365,Automotive,Asia-Pacific,991.3,7578,631,1733.62,1601.78,-2344.1,Unchanged,6.42,2.42,15.12,Medium
111745,Consumer Goods,Europe,4913.86,2300,2996,1556.97,449.43,2907.46,Improved,5.23,2.97,12.57,Low
679948,Industrial,Europe,2163.02,1916,964,2395.42,1188.59,-1420.99,Unchanged,2.1,1.63,5.75,Medium
118449,Industrial,North America,2651.02,6611,3893,168.67,556.1,1926.25,Improved,9.73,4.58,28.49,Low
227499,Energy and Building Technology,South America,2385.61,1224,2345,700.68,202.67,1482.26,Improved,2.16,2.69,26.62,Medium
593832,Energy and Building Technology,North America,3878.81,7884,3443,67.28,606.0,3205.53,Improved,3.17,2.26,20.89,Medium
131180,Consumer Goods,South America,204.05,2798,3412,2920.66,1341.55,-4058.16,Unchanged,1.59,4.6,16.11,Low
120299,Consumer Goods,North America,3677.84,2196,1408,421.9,464.31,2791.63,Improved,9.87,1.21,6.19,Low
320616,Automotive,South America,2845.34,3577,1918,1241.7,1259.88,343.76,Improved,8.59,4.93,22.18,High
586133,Automotive,South America,3191.23,1415,2152,247.42,619.89,2323.92,Improved,6.6,4.0,10.47,High
811512,Industrial,South America,1408.02,1847,516,1403.25,1937.33,-1932.56,Unchanged,4.83,4.0,3.38,Medium
682226,Consumer Goods,Asia-Pacific,4791.88,5295,3899,1819.56,534.61,2437.71,Improved,7.94,3.13,27.33,Medium
689423,Energy and Building Technology,Asia-Pacific,4742.1,1116,530,983.54,342.2,3416.36,Improved,2.27,1.94,16.33,High
157593,Automotive,Africa,3394.46,3157,1370,1348.87,1332.75,712.84,Improved,2.26,4.01,27.78,High
270643,Automotive,Asia-Pacific,2971.2,2880,498,1270.48,55.12,1645.6,Improved,2.07,4.41,4.35,High
160643,Consumer Goods,South America,3975.1,4693,997,166.7,521.1,3287.3,Improved,3.57,2.49,3.58,Low
560785,Consumer Goods,Europe,3082.87,6387,4229,1231.66,1516.22,334.99,Improved,6.36,1.73,20.16,High
539942,Industrial,Europe,4485.47,4629,2106,2481.46,118.32,1885.69,Improved,9.86,1.57,9.98,Medium
632642,Energy and Building Technology,North America,4790.73,5840,4057,204.06,745.69,3840.98,Improved,9.7,2.38,6.7,Low
177676,Energy and Building Technology,Africa,4637.9,4493,1430,1438.93,144.23,3054.74,Improved,7.08,1.56,29.41,Low
666202,Energy and Building Technology,North America,2528.82,7859,3111,1695.1,792.52,41.2,Improved,3.28,0.87,12.92,High
415102,Energy and Building Technology,North America,704.63,4728,4344,1797.46,339.35,-1432.18,Unchanged,3.64,2.2,21.5,Medium
192952,Consumer Goods,Africa,1208.45,7092,4665,2305.27,1925.58,-3022.4,Unchanged,2.74,1.36,29.14,Medium
673164,Industrial,Asia-Pacific,3317.46,9877,3683,1734.67,166.9,1415.89,Improved,7.98,1.54,6.39,High
113147,Automotive,South America,323.25,8528,3189,1060.7,516.69,-1254.14,Unchanged,3.56,1.96,23.82,Low
760647,Automotive,North America,713.78,3280,4024,1875.48,1044.93,-2206.63,Unchanged,1.07,4.97,21.7,High
433723,Energy and Building Technology,South America,160.8,4595,901,302.6,1340.61,-1482.41,Unchanged,4.83,4.24,14.61,High
470495,Industrial,South America,2915.81,4221,1146,2447.45,385.54,82.82,Improved,1.67,3.93,23.78,Medium
127373,Consumer Goods,Asia-Pacific,2401.02,1538,1480,2488.01,1759.24,-1846.23,Unchanged,9.73,1.86,4.39,High
183530,Industrial,North America,1968.62,7257,3049,855.55,746.29,366.78,Improved,6.66,3.67,14.75,Low
696731,Industrial,North America,3836.32,7254,634,2852.25,949.87,34.2,Improved,3.52,1.64,19.68,Medium
923953,Energy and Building Technology,Europe,2522.97,3654,414,1164.8,1352.12,6.05,Improved,2.12,2.13,5.1,Low
732322,Automotive,South America,698.17,2455,4543,2538.37,1273.36,-3113.56,Unchanged,5.45,2.49,3.71,High
839413,Automotive,Africa,1586.39,3063,1100,1671.96,505.35,-590.92,Unchanged,7.73,4.82,23.2,High
383815,Consumer Goods,Europe,119.18,8168,4849,1902.74,1468.65,-3252.21,Unchanged,8.37,2.66,18.12,Medium
834088,Energy and Building Technology,Europe,1611.71,2207,2361,1472.36,1785.57,-1646.22,Unchanged,8.38,2.48,11.28,High
697535,Automotive,South America,3843.76,2556,4969,2822.8,1883.48,-862.52,Unchanged,1.68,4.07,1.3,Medium
150110,Industrial,Asia-Pacific,4960.33,8278,2013,1308.76,525.03,3126.54,Improved,1.46,0.84,10.25,High
178941,Industrial,South America,1465.31,6428,2254,626.05,1136.35,-297.09,Unchanged,4.35,1.41,19.0,Low
602896,Automotive,Europe,3492.43,2104,616,1757.72,1560.98,173.73,Improved,5.15,1.27,1.72,High
423533,Energy and Building Technology,Africa,4958.62,6364,4865,1790.68,1953.13,1214.81,Improved,4.31,3.66,12.15,Medium
589150,Industrial,South America,4804.72,8917,2191,2654.22,579.46,1571.04,Improved,9.79,1.73,26.67,Medium
930081,Consumer Goods,North America,3475.95,1025,4377,1501.77,940.61,1033.57,Improved,4.53,3.04,17.1,Low
773260,Industrial,South America,1451.6,8204,1301,1073.74,671.0,-293.14,Unchanged,3.64,4.68,4.86,Low
133231,Energy and Building Technology,Africa,171.76,3054,1130,2474.77,1710.01,-4013.02,Unchanged,2.09,4.4,19.4,Low
555512,Industrial,Europe,2141.58,1252,4938,1743.87,1597.99,-1200.28,Unchanged,4.54,1.13,12.65,Medium
545828,Energy and Building Technology,Asia-Pacific,889.09,9315,1033,1645.58,588.33,-1344.82,Unchanged,7.65,0.81,24.12,Low
145499,Industrial,North America,213.5,1329,2433,78.79,1093.23,-958.52,Unchanged,9.37,3.54,19.15,High
436626,Energy and Building Technology,South America,178.64,7557,4882,1419.63,1766.06,-3007.05,Unchanged,2.53,1.43,4.99,Medium
585877,Industrial,Africa,1375.77,1485,1321,658.72,157.28,559.77,Improved,6.11,1.29,23.16,Low
175941,Energy and Building Technology,Asia-Pacific,248.53,9133,1200,852.16,1224.83,-1828.46,Unchanged,1.73,4.57,27.2,Low
777902,Consumer Goods,Africa,1501.73,9719,806,905.88,573.3,22.55,Improved,5.02,0.52,12.55,Medium
930726,Consumer Goods,Africa,3042.08,5153,835,498.56,978.21,1565.31,Improved,9.75,3.84,15.05,High
327493,Automotive,Africa,3115.13,7660,2399,1593.05,1825.34,-303.26,Unchanged,5.24,3.09,12.76,Low
487859,Industrial,Asia-Pacific,4622.34,4531,1695,1940.57,832.86,1848.91,Improved,4.04,0.86,5.42,High
654623,Automotive,Europe,1153.02,2155,1288,482.14,1151.73,-480.85,Unchanged,1.54,4.51,27.29,High
922202,Energy and Building Technology,Africa,2861.99,9659,1107,1211.83,1215.05,435.11,Improved,9.81,4.1,3.85,High
829521,Energy and Building Technology,South America,1737.54,1606,814,683.78,320.22,733.54,Improved,3.55,3.72,9.91,Medium
205780,Industrial,Asia-Pacific,4167.43,7611,483,2581.39,1099.43,486.61,Improved,1.47,0.55,29.36,Medium
154986,Energy and Building Technology,Europe,3443.11,7545,3347,2396.32,1475.76,-428.97,Unchanged,6.71,3.15,2.78,Medium
347751,Automotive,Europe,1997.63,5564,3764,2016.33,1508.93,-1527.63,Unchanged,1.77,2.13,10.71,Medium
623707,Automotive,Africa,2445.31,5525,119,2299.28,170.38,-24.35,Unchanged,6.75,2.9,17.92,Low
994256,Industrial,North America,3544.58,3043,4699,529.03,596.09,2419.46,Improved,7.02,2.39,18.41,High
860796,Industrial,Europe,3667.5,8979,320,927.01,599.73,2140.76,Improved,3.18,0.72,5.64,High
906935,Energy and Building Technology,Asia-Pacific,4944.75,4044,206,2768.44,172.35,2003.96,Improved,7.69,4.11,18.67,High
372778,Industrial,South America,3792.2,3708,4050,56.56,899.19,2836.45,Improved,8.23,2.9,29.29,High
410536,Automotive,Africa,620.33,7419,815,347.07,115.85,157.41,Improved,4.29,3.76,1.41,Medium
727024,Industrial,South America,791.13,9898,1475,1123.41,674.91,-1007.19,Unchanged,2.88,3.15,25.82,Low
212251,Automotive,South America,1291.59,6632,4997,1922.47,102.56,-733.44,Unchanged,4.75,4.74,15.43,Low
766783,Energy and Building Technology,Asia-Pacific,513.84,5234,857,2836.7,1299.56,-3622.42,Unchanged,1.42,4.5,7.21,Medium
391960,Industrial,North America,1057.13,4719,2793,1260.02,746.71,-949.6,Unchanged,8.9,4.5,11.88,High
197955,Consumer Goods,North America,3829.13,7520,1187,1903.79,594.55,1330.79,Improved,3.59,4.45,2.57,Medium
952048,Industrial,Asia-Pacific,3134.07,5573,175,704.29,629.18,1800.6,Improved,4.02,3.45,13.99,Low
308080,Automotive,Africa,763.08,3151,2001,1162.07,956.99,-1355.98,Unchanged,4.65,3.31,8.84,High
599411,Energy and Building Technology,North America,561.96,8528,3770,169.32,1410.78,-1018.14,Unchanged,1.7,2.86,25.65,High
500964,Energy and Building Technology,Asia-Pacific,4976.08,8502,4822,917.04,1546.32,2512.72,Improved,4.14,4.89,8.47,Low
224590,Industrial,South America,1301.61,3751,1647,1690.6,1264.82,-1653.81,Unchanged,4.07,3.07,14.95,High
627894,Automotive,South America,2059.3,2943,342,2411.47,716.14,-1068.31,Unchanged,6.57,1.84,25.01,Medium
199933,Consumer Goods,South America,2575.16,3924,1507,1400.71,122.94,1051.51,Improved,1.44,0.95,21.81,High
427787,Industrial,North America,3628.68,2041,4047,2986.51,848.78,-206.61,Unchanged,8.48,3.39,23.21,Medium
115192,Consumer Goods,North America,1460.39,7704,864,305.54,470.16,684.69,Improved,3.72,2.88,13.46,High
802912,Consumer Goods,South America,1907.9,1757,2028,809.24,614.17,484.49,Improved,5.08,4.34,8.24,Medium
505609,Consumer Goods,South America,3290.16,5375,2185,2070.02,268.46,951.68,Improved,3.72,3.13,2.79,Medium
403394,Consumer Goods,Europe,1606.43,6274,2741,842.82,1183.21,-419.6,Unchanged,7.47,4.05,13.6,High
245008,Automotive,Europe,4586.84,1377,3595,2090.14,1473.33,1023.37,Improved,8.47,0.74,2.22,Low
191091,Energy and Building Technology,North America,3990.83,7269,4097,2910.76,104.76,975.31,Improved,1.46,3.16,14.46,High
516054,Automotive,Asia-Pacific,868.29,1654,3172,2544.01,862.03,-2537.75,Unchanged,3.33,0.55,22.61,High
992454,Industrial,South America,3580.92,9408,4426,357.06,1164.74,2059.12,Improved,3.31,3.81,9.92,Low
303124,Automotive,Asia-Pacific,3303.83,4691,2663,2877.9,1569.48,-1143.55,Unchanged,7.31,1.87,18.33,High
542326,Consumer Goods,Africa,3016.14,4852,4520,2295.27,863.38,-142.51,Unchanged,9.05,1.23,27.54,Low
140039,Energy and Building Technology,South America,3469.31,7900,2397,1955.48,766.52,747.31,Improved,1.65,3.02,29.96,Low
889842,Industrial,Africa,194.36,1511,4755,573.51,1941.88,-2321.03,Unchanged,5.46,1.51,15.87,Low
841086,Industrial,Africa,1127.93,2163,4116,1970.89,1212.93,-2055.89,Unchanged,3.46,4.45,18.44,Low
